order_id,customer_id,salesperson_id,place_id,order_date,shipping_date
17504,115,317,459,2021-03-02,2021-03-03
17505,553,341,302,2024-05-20,2024-05-25
17506,304,323,359,2023-12-01,2023-12-04
17507,720,331,484,2020-08-11,2020-08-20
17508,269,324,473,2021-10-12,2021-10-22
17509,240,306,407,2021-03-03,2021-03-12
17510,100,304,306,2022-01-25,2022-01-31
17511,711,343,428,2025-04-21,2025-04-30
17512,129,314,448,2025-04-20,2025-04-30
17513,544,305,411,2024-01-21,2024-01-22
17514,271,344,244,2024-10-19,2024-10-23
17515,194,335,378,2020-02-07,2020-02-12
17516,842,301,353,2019-12-17,2019-12-27
17517,267,317,234,2021-01-08,2021-01-09
17518,732,307,303,2020-02-11,2020-02-14
17519,448,301,292,2022-09-22,2022-09-28
17520,236,336,235,2021-04-08,2021-04-13
17521,555,327,267,2024-05-30,2024-06-05
17522,361,346,301,2021-10-21,2021-10-31
17523,605,327,499,2024-10-12,2024-10-15
17524,506,327,499,2022-04-23,2022-04-30
17525,105,332,427,2021-10-04,2021-10-06
17526,215,320,412,2025-08-24,2025-08-27
17527,709,311,492,2022-01-05,2022-01-08
17528,449,302,448,2022-10-21,2022-10-22
17529,837,321,395,2020-07-06,2020-07-11
17530,42,301,419,2021-07-06,2021-07-14
17531,209,301,232,2023-08-04,2023-08-05
17532,269,322,245,2021-09-30,2021-10-10
17533,230,342,329,2022-05-30,2022-06-08
17534,146,309,363,2024-08-01,2024-08-07
17535,650,307,392,2025-06-06,2025-06-11
17536,225,314,374,2020-07-25,2020-08-01
17537,545,346,297,2023-05-05,2023-05-09
17538,42,349,475,2021-02-12,2021-02-17
17539,869,334,441,2023-08-07,2023-08-14
17540,657,334,447,2023-04-23,2023-05-01
17541,274,308,218,2023-04-01,2023-04-06
17542,842,307,230,2019-12-14,2019-12-19
17543,672,325,380,2023-06-24,2023-06-30
17544,579,339,401,2023-12-21,2023-12-31
17545,309,313,215,2024-04-02,2024-04-03
17546,278,310,242,2021-02-03,2021-02-12
17547,587,334,286,2022-04-04,2022-04-05
17548,131,325,369,2025-09-29,2025-09-30
17549,864,339,424,2024-05-02,2024-05-05
17550,553,318,407,2024-07-21,2024-07-23
17551,548,342,229,2024-11-05,2024-11-15
17552,368,302,313,2020-10-10,2020-10-14
17553,556,314,247,2023-05-29,2023-06-08
17554,642,314,233,2022-05-01,2022-05-07
17555,886,329,252,2024-03-15,2024-03-16
17556,154,312,225,2021-03-31,2021-04-05
17557,117,334,468,2025-04-13,2025-04-23
17558,6,321,395,2024-12-12,2024-12-13
17559,174,318,414,2020-11-19,2020-11-26
17560,684,348,318,2020-12-14,2020-12-18
17561,466,322,482,2023-10-29,2023-11-05
17562,114,315,246,2025-08-03,2025-08-11
17563,786,312,463,2024-07-02,2024-07-05
17564,484,331,302,2019-11-02,2019-11-08
17565,670,306,228,2025-05-27,2025-06-02
17566,309,342,471,2022-06-27,2022-06-29
17567,766,322,362,2022-03-12,2022-03-18
17568,432,307,239,2020-01-30,2020-02-07
17569,16,327,499,2023-01-07,2023-01-14
17570,25,350,439,2021-06-04,2021-06-07
17571,43,329,233,2022-04-09,2022-04-17
17572,103,339,305,2024-04-26,2024-04-27
17573,686,312,279,2021-09-11,2021-09-14
17574,947,348,488,2024-01-10,2024-01-11
17575,594,336,231,2023-05-25,2023-06-01
17576,956,304,409,2022-02-23,2022-02-27
17577,82,339,218,2023-09-24,2023-10-02
17578,89,324,310,2024-03-30,2024-04-09
17579,752,332,212,2025-03-18,2025-03-21
17580,883,318,474,2021-09-01,2021-09-09
17581,829,328,459,2023-04-21,2023-04-26
17582,44,314,280,2020-09-17,2020-09-20
17583,669,313,226,2023-05-11,2023-05-16
17584,17,333,403,2023-07-19,2023-07-26
17585,229,316,448,2022-12-19,2022-12-26
17586,872,319,428,2022-01-01,2022-01-07
17587,201,312,389,2021-12-21,2021-12-25
17588,562,342,412,2022-02-03,2022-02-07
17589,71,320,364,2022-12-01,2022-12-07
17590,626,311,403,2022-03-06,2022-03-14
17591,790,309,340,2022-08-20,2022-08-28
17592,307,312,400,2025-01-02,2025-01-08
17593,404,304,224,2023-08-29,2023-09-07
17594,980,339,239,2023-03-05,2023-03-13
17595,532,326,493,2023-04-10,2023-04-13
17596,213,344,430,2022-08-24,2022-08-27
17597,15,341,362,2023-10-09,2023-10-15
17598,894,309,378,2025-07-08,2025-07-15
17599,335,317,401,2021-06-11,2021-06-18
17600,592,331,213,2022-02-16,2022-02-21
17601,343,350,439,2022-11-11,2022-11-12
17602,69,337,369,2023-10-11,2023-10-18
17603,883,342,229,2022-03-08,2022-03-10
17604,744,333,344,2022-09-14,2022-09-18
17605,588,322,378,2020-12-22,2020-12-29
17606,720,302,436,2024-09-21,2024-09-29
17607,93,311,305,2024-03-08,2024-03-09
17608,211,346,269,2024-12-08,2024-12-09
17609,180,312,489,2021-03-27,2021-04-02
17610,320,308,206,2022-05-11,2022-05-13
17611,485,329,240,2023-10-04,2023-10-08
17612,921,329,265,2020-12-01,2020-12-03
17613,46,344,282,2025-08-19,2025-08-21
17614,315,336,451,2023-09-28,2023-10-03
17615,640,307,239,2025-02-20,2025-02-23
17616,484,343,306,2021-10-04,2021-10-05
17617,362,334,304,2024-04-28,2024-04-29
17618,187,327,315,2021-01-29,2021-02-07
17619,765,312,375,2020-05-18,2020-05-23
17620,320,311,492,2025-09-28,2025-10-04
17621,46,338,367,2022-06-02,2022-06-06
17622,387,317,296,2020-10-06,2020-10-16
17623,463,347,495,2023-05-18,2023-05-23
17624,143,303,226,2025-01-18,2025-01-28
17625,204,340,466,2020-11-15,2020-11-25
17626,155,304,428,2025-02-15,2025-02-22
17627,611,313,404,2023-07-31,2023-08-09
17628,892,334,328,2025-10-12,2025-10-16
17629,102,338,367,2023-01-21,2023-01-23
17630,490,321,395,2021-12-04,2021-12-08
17631,7,347,213,2022-10-31,2022-11-10
17632,609,333,459,2025-07-21,2025-07-27
17633,933,307,296,2025-05-25,2025-06-04
17634,217,343,500,2024-08-27,2024-08-30
17635,389,317,242,2022-04-11,2022-04-13
17636,963,350,358,2020-04-04,2020-04-06
17637,325,315,306,2023-05-17,2023-05-26
17638,643,319,310,2021-03-17,2021-03-24
17639,559,315,428,2024-09-15,2024-09-23
17640,590,328,344,2021-06-04,2021-06-10
17641,987,303,441,2024-02-19,2024-02-28
17642,129,344,426,2025-04-01,2025-04-07
17643,515,340,467,2022-04-09,2022-04-14
17644,212,318,474,2025-05-05,2025-05-10
17645,684,306,414,2022-07-03,2022-07-12
17646,559,334,461,2025-10-19,2025-10-23
17647,132,341,411,2020-03-20,2020-03-29
17648,313,315,263,2020-08-27,2020-09-04
17649,67,305,487,2023-06-30,2023-07-02
17650,497,313,212,2022-09-28,2022-10-01
17651,376,324,425,2025-09-23,2025-09-26
17652,953,323,254,2022-01-05,2022-01-11
17653,546,316,280,2020-08-18,2020-08-24
17654,944,325,247,2025-10-13,2025-10-19
17655,934,349,268,2023-09-30,2023-10-10
17656,774,344,438,2021-07-28,2021-07-30
17657,445,303,221,2024-03-24,2024-03-25
17658,152,324,355,2022-05-25,2022-05-27
17659,390,330,380,2022-07-27,2022-08-03
17660,120,336,271,2024-03-02,2024-03-05
17661,298,319,307,2024-08-17,2024-08-19
17662,920,343,456,2023-10-06,2023-10-11
17663,563,306,228,2020-08-02,2020-08-12
17664,25,328,321,2023-05-03,2023-05-04
17665,681,327,499,2025-03-05,2025-03-11
17666,469,326,213,2025-06-05,2025-06-10
17667,763,337,423,2024-05-13,2024-05-23
17668,455,319,473,2020-02-24,2020-03-02
17669,822,340,262,2025-05-03,2025-05-08
17670,358,303,222,2025-08-22,2025-08-25
17671,962,350,462,2025-08-09,2025-08-14
17672,395,310,403,2022-01-01,2022-01-03
17673,723,304,307,2021-11-08,2021-11-13
17674,507,324,409,2022-03-06,2022-03-15
17675,495,331,362,2024-11-03,2024-11-13
17676,879,343,307,2022-06-23,2022-06-25
17677,874,334,461,2024-02-14,2024-02-23
17678,409,347,362,2024-05-29,2024-06-03
17679,844,317,317,2022-05-10,2022-05-17
17680,642,340,448,2024-04-15,2024-04-22
17681,205,345,259,2022-02-17,2022-02-23
17682,90,348,318,2023-02-04,2023-02-08
17683,983,304,456,2021-08-28,2021-09-03
17684,856,314,490,2022-10-14,2022-10-21
17685,12,301,211,2020-03-27,2020-04-04
17686,126,340,469,2025-05-01,2025-05-04
17687,748,302,422,2025-10-10,2025-10-14
17688,975,316,280,2020-04-28,2020-04-30
17689,428,347,249,2025-07-28,2025-07-30
17690,688,301,388,2021-04-27,2021-05-02
17691,828,319,263,2024-12-04,2024-12-11
17692,714,304,214,2022-04-24,2022-05-02
17693,215,335,484,2022-02-20,2022-03-02
17694,387,343,394,2020-07-17,2020-07-26
17695,592,315,224,2020-09-27,2020-10-01
17696,923,344,274,2020-12-26,2021-01-05
17697,146,328,296,2020-12-21,2020-12-26
17698,856,317,207,2025-02-16,2025-02-21
17699,130,331,249,2023-08-20,2023-08-22
17700,342,327,499,2020-05-24,2020-05-27
17701,192,318,407,2025-01-09,2025-01-17
17702,515,316,227,2020-06-02,2020-06-10
17703,754,348,339,2021-12-14,2021-12-20
17704,963,333,401,2022-04-02,2022-04-07
17705,669,322,411,2021-03-10,2021-03-18
17706,101,312,438,2022-10-26,2022-10-30
17707,977,301,442,2024-05-16,2024-05-24
17708,726,308,303,2024-03-24,2024-04-03
17709,792,332,498,2022-11-03,2022-11-12
17710,870,304,214,2022-08-12,2022-08-21
17711,495,320,373,2025-07-24,2025-08-01
17712,760,311,296,2023-02-14,2023-02-20
17713,615,318,407,2021-02-17,2021-02-23
17714,316,339,403,2025-04-29,2025-05-01
17715,31,349,268,2021-09-09,2021-09-12
17716,896,313,328,2024-01-26,2024-01-28
17717,306,313,304,2022-02-12,2022-02-21
17718,897,330,247,2025-03-05,2025-03-11
17719,895,305,455,2024-10-23,2024-10-29
17720,334,345,294,2024-08-01,2024-08-08
17721,58,347,322,2024-08-15,2024-08-17
17722,908,333,239,2025-05-21,2025-05-29
17723,344,312,400,2024-02-09,2024-02-18
17724,630,312,274,2022-04-24,2022-04-28
17725,925,320,231,2025-04-15,2025-04-17
17726,283,323,415,2020-11-29,2020-12-06
17727,858,340,448,2024-08-24,2024-09-02
17728,645,304,246,2022-11-09,2022-11-12
17729,643,335,322,2020-01-05,2020-01-12
17730,274,302,338,2021-03-19,2021-03-22
17731,381,338,285,2024-12-14,2024-12-15
17732,716,307,317,2022-11-17,2022-11-20
17733,579,328,206,2021-06-11,2021-06-20
17734,313,326,362,2021-12-07,2021-12-09
17735,132,342,217,2020-10-07,2020-10-14
17736,774,343,394,2020-07-12,2020-07-21
17737,609,326,245,2020-08-04,2020-08-08
17738,476,316,338,2021-10-30,2021-11-08
17739,556,304,310,2023-10-27,2023-11-06
17740,693,311,459,2022-01-20,2022-01-27
17741,196,322,484,2023-10-28,2023-11-07
17742,344,339,206,2022-12-12,2022-12-19
17743,489,310,401,2020-06-28,2020-07-03
17744,806,337,326,2023-03-11,2023-03-17
17745,524,339,303,2021-09-14,2021-09-24
17746,385,346,265,2021-08-07,2021-08-14
17747,372,312,478,2020-03-11,2020-03-18
17748,447,313,327,2019-11-07,2019-11-12
17749,18,343,310,2023-03-05,2023-03-06
17750,224,345,350,2025-06-08,2025-06-10
17751,734,314,338,2020-06-08,2020-06-17
17752,904,337,301,2023-06-24,2023-07-03
17753,102,339,459,2025-08-20,2025-08-24
17754,472,328,239,2019-11-08,2019-11-12
17755,77,301,353,2023-05-18,2023-05-22
17756,897,346,265,2024-04-21,2024-04-23
17757,21,341,378,2023-03-17,2023-03-20
17758,715,323,359,2020-07-16,2020-07-20
17759,295,316,247,2024-08-28,2024-09-04
17760,127,335,457,2022-08-03,2022-08-11
17761,512,321,372,2023-03-31,2023-04-09
17762,683,311,459,2022-01-05,2022-01-10
17763,300,319,432,2021-11-10,2021-11-19
17764,550,325,380,2024-11-24,2024-12-04
17765,178,315,432,2025-04-16,2025-04-21
17766,607,341,390,2023-12-16,2023-12-24
17767,412,306,491,2022-05-16,2022-05-19
17768,459,332,257,2022-06-03,2022-06-07
17769,818,328,321,2020-12-20,2020-12-22
17770,639,333,344,2025-09-07,2025-09-16
17771,619,347,472,2023-08-25,2023-08-29
17772,316,314,470,2021-02-10,2021-02-11
17773,368,330,277,2023-05-01,2023-05-10
17774,216,339,403,2024-08-08,2024-08-10
17775,640,312,253,2023-01-21,2023-01-23
17776,444,316,316,2024-08-14,2024-08-20
17777,104,309,472,2025-10-03,2025-10-08
17778,269,324,409,2023-07-16,2023-07-19
17779,330,314,301,2021-12-12,2021-12-13
17780,472,344,319,2024-01-24,2024-01-30
17781,761,338,332,2022-06-25,2022-06-28
17782,884,346,417,2023-04-29,2023-05-02
17783,739,332,445,2020-08-10,2020-08-11
17784,408,326,213,2021-10-25,2021-11-03
17785,970,317,321,2025-03-04,2025-03-06
17786,953,324,224,2025-05-16,2025-05-17
17787,79,305,332,2024-08-02,2024-08-10
17788,610,339,494,2022-10-24,2022-10-26
17789,193,323,289,2020-08-21,2020-08-29
17790,221,345,309,2022-05-26,2022-05-29
17791,57,311,403,2022-10-21,2022-10-29
17792,765,349,342,2021-09-06,2021-09-10
17793,783,347,362,2022-07-22,2022-07-24
17794,330,301,353,2025-09-27,2025-10-07
17795,213,315,263,2023-07-21,2023-07-23
17796,231,328,206,2021-07-20,2021-07-21
17797,4,302,423,2023-12-29,2024-01-01
17798,779,340,435,2025-03-13,2025-03-23
17799,913,319,355,2022-02-09,2022-02-14
17800,174,350,465,2021-11-13,2021-11-18
17801,504,306,491,2025-03-24,2025-03-31
17802,748,315,310,2023-09-24,2023-09-29
17803,799,329,437,2021-06-07,2021-06-13
17804,251,349,351,2021-05-18,2021-05-19
17805,851,314,490,2021-12-06,2021-12-07
17806,657,343,310,2020-05-08,2020-05-12
17807,454,330,220,2024-12-29,2025-01-03
17808,475,345,475,2024-01-27,2024-01-31
17809,403,338,362,2021-09-10,2021-09-17
17810,795,321,313,2023-12-16,2023-12-24
17811,923,334,447,2020-01-14,2020-01-18
17812,245,320,217,2024-04-01,2024-04-05
17813,437,339,209,2023-04-23,2023-04-27
17814,782,348,251,2019-12-19,2019-12-28
17815,755,328,218,2025-06-22,2025-06-27
17816,534,344,244,2021-07-25,2021-07-27
17817,914,314,429,2021-07-02,2021-07-03
17818,345,346,338,2022-03-02,2022-03-06
17819,420,323,346,2020-08-31,2020-09-10
17820,29,344,430,2023-03-06,2023-03-12
17821,645,306,325,2023-10-03,2023-10-12
17822,594,309,457,2024-04-20,2024-04-25
17823,100,335,482,2020-07-07,2020-07-08
17824,551,344,370,2021-06-18,2021-06-22
17825,611,343,246,2020-09-09,2020-09-13
17826,5,302,320,2024-10-06,2024-10-07
17827,570,340,429,2021-10-22,2021-10-30
17828,33,329,436,2021-08-26,2021-09-03
17829,670,331,455,2021-07-05,2021-07-07
17830,900,334,304,2021-03-12,2021-03-13
17831,37,326,487,2022-11-19,2022-11-22
17832,217,312,237,2025-01-26,2025-02-03
17833,173,343,263,2024-01-28,2024-01-29
17834,292,304,432,2024-02-09,2024-02-16
17835,362,341,440,2023-06-10,2023-06-12
17836,916,309,367,2022-06-26,2022-07-02
17837,632,318,228,2022-03-23,2022-03-30
17838,444,306,474,2020-01-24,2020-02-01
17839,183,348,251,2024-01-27,2024-02-01
17840,959,328,317,2021-05-24,2021-05-30
17841,239,341,308,2023-04-28,2023-05-06
17842,428,331,455,2024-08-17,2024-08-22
17843,336,341,410,2020-01-08,2020-01-09
17844,16,309,472,2024-11-08,2024-11-18
17845,826,329,247,2024-12-16,2024-12-24
17846,883,301,243,2024-09-16,2024-09-20
17847,999,323,431,2024-02-02,2024-02-08
17848,819,342,471,2022-08-21,2022-08-28
17849,752,339,317,2019-12-23,2019-12-28
17850,416,326,245,2020-04-02,2020-04-07
17851,330,325,453,2019-12-31,2020-01-04
17852,812,336,271,2023-09-10,2023-09-13
17853,861,319,460,2022-09-01,2022-09-04
17854,370,309,457,2022-06-23,2022-06-24
17855,155,346,417,2024-08-06,2024-08-14
17856,167,338,291,2020-12-20,2020-12-21
17857,120,337,372,2021-06-29,2021-07-09
17858,370,348,324,2024-06-01,2024-06-08
17859,281,324,307,2024-07-05,2024-07-11
17860,969,346,247,2023-06-27,2023-07-01
17861,23,301,442,2022-04-24,2022-05-02
17862,794,315,425,2023-04-20,2023-04-25
17863,133,342,364,2022-04-01,2022-04-11
17864,407,338,332,2025-04-19,2025-04-21
17865,40,347,213,2021-09-14,2021-09-23
17866,943,329,381,2023-02-02,2023-02-06
17867,229,319,425,2020-11-14,2020-11-24
17868,296,326,454,2022-08-17,2022-08-26
17869,13,343,460,2022-02-15,2022-02-18
17870,935,321,265,2025-04-08,2025-04-16
17871,583,310,401,2025-10-14,2025-10-22
17872,3,307,234,2020-05-17,2020-05-18
17873,187,336,483,2021-04-08,2021-04-15
17874,998,332,497,2020-11-26,2020-12-05
17875,150,327,267,2021-11-22,2021-11-29
17876,124,348,204,2025-05-24,2025-05-26
17877,631,315,409,2021-06-02,2021-06-11
17878,162,326,440,2022-02-25,2022-03-07
17879,744,302,330,2022-09-08,2022-09-09
17880,712,318,407,2020-12-13,2020-12-18
17881,141,319,263,2024-09-14,2024-09-23
17882,846,324,307,2025-07-04,2025-07-11
17883,529,338,495,2021-02-13,2021-02-16
17884,330,321,372,2019-11-26,2019-11-29
17885,801,322,484,2021-08-13,2021-08-14
17886,147,307,234,2019-12-27,2020-01-04
17887,94,340,372,2023-02-25,2023-02-27
17888,984,348,339,2021-11-07,2021-11-11
17889,816,336,471,2024-07-16,2024-07-26
17890,100,317,344,2024-09-19,2024-09-26
17891,582,324,355,2023-02-23,2023-02-24
17892,573,347,366,2022-01-12,2022-01-20
17893,787,338,479,2024-11-22,2024-11-27
17894,276,320,383,2025-02-03,2025-02-07
17895,837,344,244,2021-09-10,2021-09-11
17896,234,338,366,2023-06-14,2023-06-24
17897,575,308,305,2022-11-27,2022-11-28
17898,404,327,499,2020-03-15,2020-03-19
17899,721,338,340,2023-02-11,2023-02-15
17900,661,314,481,2021-01-31,2021-02-04
17901,541,349,295,2022-03-27,2022-04-01
17902,720,317,392,2021-04-05,2021-04-10
17903,226,322,493,2025-08-24,2025-08-28
17904,391,310,303,2019-10-30,2019-11-09
17905,163,325,313,2025-05-30,2025-06-03
17906,772,319,310,2023-12-03,2023-12-09
17907,527,302,429,2019-12-24,2019-12-27
17908,978,307,413,2022-05-23,2022-05-30
17909,476,327,315,2025-08-30,2025-08-31
17910,889,326,281,2023-08-15,2023-08-22
17911,695,337,338,2023-09-01,2023-09-04
17912,414,341,411,2022-02-05,2022-02-14
17913,494,336,229,2020-10-02,2020-10-08
17914,174,305,245,2023-02-22,2023-02-24
17915,247,317,296,2022-09-23,2022-09-26
17916,624,315,394,2022-08-05,2022-08-11
17917,255,344,489,2025-06-16,2025-06-24
17918,914,331,486,2023-04-02,2023-04-06
17919,855,334,286,2025-10-19,2025-10-29
17920,542,341,285,2020-07-13,2020-07-15
17921,490,325,481,2022-05-03,2022-05-11
17922,53,349,275,2021-11-27,2021-12-06
17923,149,326,291,2023-01-18,2023-01-24
17924,771,321,252,2020-07-25,2020-08-04
17925,664,309,308,2021-03-10,2021-03-11
17926,190,309,411,2024-03-20,2024-03-25
17927,644,346,395,2022-07-06,2022-07-14
17928,899,329,252,2022-03-28,2022-03-29
17929,694,319,432,2019-11-10,2019-11-15
17930,703,345,294,2022-08-04,2022-08-13
17931,184,325,381,2021-10-29,2021-11-07
17932,655,307,317,2024-11-18,2024-11-25
17933,533,346,238,2022-08-22,2022-08-23
17934,370,304,500,2025-09-10,2025-09-11
17935,767,306,228,2022-04-13,2022-04-19
17936,276,323,289,2023-05-02,2023-05-09
17937,699,313,222,2023-10-15,2023-10-24
17938,636,301,353,2020-10-14,2020-10-22
17939,527,315,246,2022-11-09,2022-11-12
17940,992,313,202,2024-12-18,2024-12-21
17941,952,315,355,2020-05-27,2020-06-02
17942,71,332,226,2025-06-06,2025-06-14
17943,746,348,382,2023-05-21,2023-05-22
17944,394,319,394,2023-06-28,2023-07-03
17945,250,311,391,2025-03-13,2025-03-21
17946,971,339,347,2021-07-27,2021-08-03
17947,646,334,365,2025-04-17,2025-04-27
17948,838,321,297,2022-12-15,2022-12-23
17949,99,327,267,2021-09-24,2021-10-03
17950,628,315,263,2020-08-31,2020-09-09
17951,117,306,325,2023-10-13,2023-10-19
17952,330,318,474,2025-01-28,2025-01-30
17953,655,302,435,2022-07-18,2022-07-23
17954,206,311,459,2023-07-18,2023-07-26
17955,458,305,486,2020-10-17,2020-10-22
17956,526,343,355,2022-03-14,2022-03-21
17957,684,314,437,2022-11-09,2022-11-11
17958,665,346,201,2021-08-23,2021-08-29
17959,895,348,204,2021-02-03,2021-02-07
17960,18,319,224,2025-02-17,2025-02-21
17961,326,328,218,2021-03-19,2021-03-20
17962,937,313,445,2025-07-02,2025-07-10
17963,139,318,407,2024-05-12,2024-05-14
17964,923,348,204,2024-12-19,2024-12-29
17965,222,323,254,2023-02-25,2023-02-28
17966,748,345,294,2020-02-29,2020-03-05
17967,966,316,387,2023-10-26,2023-10-30
17968,194,349,276,2022-05-10,2022-05-12
17969,457,350,439,2023-06-18,2023-06-26
17970,610,317,305,2025-04-24,2025-05-04
17971,586,324,456,2021-03-20,2021-03-26
17972,94,309,411,2022-01-27,2022-01-31
17973,384,301,241,2022-09-20,2022-09-28
17974,662,336,223,2020-01-12,2020-01-13
17975,51,323,452,2023-10-28,2023-11-06
17976,121,332,441,2024-02-02,2024-02-08
17977,519,339,392,2024-08-12,2024-08-19
17978,984,312,282,2023-12-26,2024-01-02
17979,514,326,308,2022-09-21,2022-09-26
17980,437,336,217,2023-03-19,2023-03-20
17981,37,311,391,2025-09-10,2025-09-13
17982,462,317,230,2023-12-04,2023-12-06
17983,546,335,487,2020-04-01,2020-04-04
17984,867,331,411,2024-03-03,2024-03-09
17985,108,311,403,2021-08-08,2021-08-15
17986,194,304,394,2024-10-07,2024-10-15
17987,360,304,394,2023-12-24,2024-01-01
17988,780,301,419,2021-09-30,2021-10-07
17989,471,304,214,2023-05-27,2023-05-28
17990,901,308,392,2020-09-14,2020-09-20
17991,947,331,493,2021-05-13,2021-05-22
17992,658,344,274,2023-06-24,2023-06-26
17993,327,342,217,2021-07-23,2021-07-26
17994,195,316,448,2020-11-06,2020-11-09
17995,174,350,465,2025-03-30,2025-04-04
17996,380,341,285,2023-04-19,2023-04-29
17997,770,345,350,2021-09-01,2021-09-02
17998,817,334,365,2022-10-22,2022-10-28
17999,118,324,394,2022-08-09,2022-08-19
18000,803,323,376,2024-06-06,2024-06-07
18001,429,330,467,2021-11-06,2021-11-09
18002,589,323,359,2023-02-07,2023-02-12
18003,663,350,385,2023-06-16,2023-06-26
18004,628,304,263,2023-07-21,2023-07-28
18005,948,314,395,2021-06-15,2021-06-20
18006,558,311,424,2023-12-03,2023-12-12
18007,900,342,235,2020-11-01,2020-11-04
18008,744,347,245,2023-03-12,2023-03-19
18009,351,321,435,2025-10-14,2025-10-16
18010,730,304,263,2023-12-29,2024-01-02
18011,744,323,346,2022-07-12,2022-07-21
18012,484,329,380,2023-01-25,2023-01-29
18013,72,318,474,2023-06-23,2023-06-25
18014,499,321,227,2019-12-29,2020-01-05
18015,981,331,308,2021-02-06,2021-02-08
18016,132,329,269,2022-09-23,2022-09-27
18017,829,341,362,2023-09-22,2023-09-23
18018,949,347,493,2020-11-02,2020-11-07
18019,46,307,303,2021-06-21,2021-06-22
18020,809,340,435,2020-11-18,2020-11-28
18021,73,331,298,2020-11-12,2020-11-17
18022,95,344,244,2021-10-21,2021-10-28
18023,225,332,445,2024-12-04,2024-12-10
18024,549,344,438,2025-02-23,2025-02-25
18025,657,343,500,2022-01-14,2022-01-17
18026,261,304,355,2024-08-06,2024-08-16
18027,420,343,355,2024-07-10,2024-07-11
18028,408,322,479,2025-04-27,2025-05-06
18029,482,325,238,2024-11-28,2024-12-07
18030,195,340,262,2020-03-18,2020-03-25
18031,234,303,445,2022-07-11,2022-07-12
18032,753,350,462,2019-10-31,2019-11-09
18033,1,305,291,2023-09-01,2023-09-03
18034,532,329,252,2021-03-30,2021-04-06
18035,960,328,218,2020-11-30,2020-12-02
18036,911,326,408,2023-02-25,2023-03-02
18037,896,302,361,2022-01-08,2022-01-10
18038,782,313,498,2023-08-13,2023-08-17
18039,144,347,396,2025-10-17,2025-10-24
18040,516,315,263,2021-07-11,2021-07-14
18041,517,303,335,2024-06-17,2024-06-27
18042,518,317,303,2021-11-03,2021-11-09
18043,252,321,422,2025-04-03,2025-04-11
18044,56,302,320,2021-06-26,2021-06-30
18045,991,335,281,2023-07-31,2023-08-10
18046,293,312,400,2025-02-17,2025-02-23
18047,368,322,410,2024-09-21,2024-09-23
18048,978,322,322,2022-11-11,2022-11-15
18049,345,320,235,2020-09-28,2020-10-08
18050,294,303,485,2021-06-09,2021-06-13
18051,870,325,320,2025-01-26,2025-01-31
18052,345,318,325,2020-11-13,2020-11-22
18053,522,338,482,2025-08-15,2025-08-18
18054,992,342,288,2021-05-11,2021-05-19
18055,767,324,428,2025-09-28,2025-10-05
18056,50,315,263,2020-05-11,2020-05-17
18057,507,332,327,2024-05-11,2024-05-19
18058,543,349,258,2022-04-28,2022-05-01
18059,283,329,422,2025-02-20,2025-02-28
18060,394,349,475,2025-02-18,2025-02-27
18061,444,343,307,2021-01-07,2021-01-09
18062,28,304,432,2020-05-05,2020-05-10
18063,433,338,367,2023-07-14,2023-07-16
18064,206,335,410,2022-06-21,2022-06-29
18065,513,333,305,2022-02-13,2022-02-16
18066,983,343,432,2020-10-10,2020-10-13
18067,431,335,472,2024-09-10,2024-09-11
18068,737,338,332,2022-11-11,2022-11-19
18069,803,321,277,2021-08-13,2021-08-20
18070,14,303,335,2021-03-19,2021-03-22
18071,564,335,291,2025-06-07,2025-06-14
18072,132,316,453,2019-11-14,2019-11-23
18073,415,346,387,2024-02-10,2024-02-19
18074,836,333,347,2019-11-01,2019-11-11
18075,529,321,262,2023-06-20,2023-06-23
18076,915,318,491,2025-03-05,2025-03-07
18077,767,334,222,2020-10-23,2020-10-26
18078,813,332,485,2024-01-08,2024-01-11
18079,735,350,358,2024-11-10,2024-11-16
18080,841,319,432,2021-05-18,2021-05-20
18081,929,301,419,2025-04-07,2025-04-11
18082,205,350,385,2023-09-07,2023-09-13
18083,60,324,307,2024-04-01,2024-04-08
18084,612,306,228,2025-02-08,2025-02-10
18085,984,343,224,2020-10-08,2020-10-11
18086,556,350,358,2021-04-10,2021-04-18
18087,655,329,361,2024-10-11,2024-10-21
18088,207,321,338,2022-05-12,2022-05-22
18089,767,318,407,2021-08-22,2021-08-31
18090,134,330,395,2023-01-08,2023-01-12
18091,955,312,225,2025-02-12,2025-02-18
18092,216,323,386,2021-09-01,2021-09-05
18093,985,304,246,2020-07-18,2020-07-19
18094,822,319,409,2021-01-23,2021-01-30
18095,615,314,313,2025-07-15,2025-07-25
18096,278,304,224,2024-06-06,2024-06-09
18097,873,310,303,2023-02-26,2023-02-28
18098,583,332,447,2025-03-25,2025-04-02
18099,843,350,465,2020-04-07,2020-04-12
18100,816,341,302,2021-06-19,2021-06-20
18101,896,314,467,2020-01-12,2020-01-13
18102,203,313,477,2021-06-29,2021-06-30
18103,551,319,310,2021-09-13,2021-09-22
18104,20,311,344,2023-02-03,2023-02-10
18105,745,304,214,2024-05-13,2024-05-22
18106,584,309,457,2021-12-17,2021-12-19
18107,44,315,307,2024-03-21,2024-03-24
18108,194,312,319,2024-10-11,2024-10-18
18109,661,333,317,2020-09-30,2020-10-04
18110,677,304,500,2023-11-10,2023-11-11
